n1,n2,weight,weight_abs
12,35,0.058893492827,0.058893492827
12,36,0.073615254783,0.073615254783
12,37,0.046032558871,0.046032558871
12,38,0.059649871133,0.059649871133
13,14,-0.1194747381,0.1194747381
13,15,-0.018264037513,0.018264037513
13,16,-0.080414847363,0.080414847363
13,17,-0.089187304273,0.089187304273
13,18,-0.15778151888,0.15778151888
13,19,-0.034238575848,0.034238575848
13,20,-0.16898866161,0.16898866161
13,21,-0.00091831580624,0.00091831580624
13,22,-0.087787449885,0.087787449885
13,23,0.0126910701,0.0126910701
13,24,-0.078626147771,0.078626147771
13,25,-0.066617292607,0.066617292607
13,26,0.061761944273,0.061761944273
13,27,-0.17894364208,0.17894364208
13,28,0.050661050564,0.050661050564
13,29,0.23339680519,0.23339680519
13,30,-0.012081318538,0.012081318538
13,31,-0.095300988399,0.095300988399
13,32,0.12462174588,0.12462174588
13,33,0.16355744464,0.16355744464
13,34,0.15588398659,0.15588398659
13,35,0.15947434209,0.15947434209
13,36,0.17726333962,0.17726333962
13,37,0.16051228174,0.16051228174
13,38,-0.079378364584,0.079378364584
14,15,0.22387118074,0.22387118074
14,16,0.050733270854,0.050733270854
14,17,0.25393696912,0.25393696912
14,18,0.098268818089,0.098268818089
14,19,0.1451189301,0.1451189301
14,20,0.10418044651,0.10418044651
14,21,0.12082894867,0.12082894867
14,22,0.018407247114,0.018407247114
14,23,0.052634290623,0.052634290623
14,24,0.14407449957,0.14407449957
14,25,0.16072300596,0.16072300596
14,26,0.036479646523,0.036479646523
14,27,0.066456956833,0.066456956833
14,28,0.11005137655,0.11005137655
14,29,-0.10466875484,0.10466875484
14,30,0.069659323146,0.069659323146
14,31,-0.11215832972,0.11215832972
14,32,-0.18897645317,0.18897645317
14,33,-0.083284978721,0.083284978721
14,34,-0.079709880921,0.079709880921
14,35,-0.089910815897,0.089910815897
14,36,-0.10115249722,0.10115249722
14,37,-0.085549851937,0.085549851937
14,38,-0.080808673112,0.080808673112
15,16,0.1833016083,0.1833016083
15,17,0.36011882036,0.36011882036
15,18,0.22540479121,0.22540479121
15,19,0.18396502649,0.18396502649
15,20,0.13752022625,0.13752022625
15,21,0.13800264541,0.13800264541
15,22,0.1015427425,0.1015427425
15,23,0.1225480724,0.1225480724
15,24,0.10609001522,0.10609001522
15,25,0.17603131932,0.17603131932
15,26,0.086044707905,0.086044707905
15,27,0.081411989306,0.081411989306
15,28,0.21613635735,0.21613635735
15,29,-0.075748247946,0.075748247946
15,30,0.13982751684,0.13982751684
15,31,-0.019946886167,0.019946886167
15,32,-0.17125419726,0.17125419726
15,33,-0.055272513304,0.055272513304
15,34,-0.0644375175,0.0644375175
15,35,-0.067911148973,0.067911148973
15,36,-0.078491334599,0.078491334599
15,37,-0.056870452404,0.056870452404
15,38,-0.033185614273,0.033185614273
16,17,0.20529286863,0.20529286863
16,18,0.2874956008,0.2874956008
16,19,0.14550379846,0.14550379846
16,20,0.121962983,0.121962983
16,21,-0.0064809671631,0.0064809671631
16,22,0.15415283564,0.15415283564
16,23,-0.026272645433,0.026272645433
16,24,0.0065187462043,0.0065187462043
16,25,0.039103251478,0.039103251478
16,26,-0.011896874758,0.011896874758
16,27,0.13910528915,0.13910528915
16,28,0.22974007914,0.22974007914
16,29,-0.16107998741,0.16107998741
16,30,0.079105625452,0.079105625452
16,31,0.03626569347,0.03626569347
16,32,-0.0159073552,0.0159073552
16,33,-0.071459411941,0.071459411941
16,34,-0.07947929259,0.07947929259
16,35,-0.079966673986,0.079966673986
16,36,-0.091006195347,0.091006195347
16,37,-0.079616798562,0.079616798562
16,38,-0.075200276946,0.075200276946
17,18,0.28425543099,0.28425543099
17,19,0.11347120059,0.11347120059
17,20,0.0083178174874,0.0083178174874
17,21,0.15967696604,0.15967696604
17,22,0.15159479688,0.15159479688
17,23,0.0066534144526,0.0066534144526
17,24,0.20288476422,0.20288476422
17,25,0.2541105907,0.2541105907
17,26,0.08043988264,0.08043988264
17,27,0.15257676506,0.15257676506
17,28,0.22009246572,0.22009246572
17,29,-0.13188351137,0.13188351137
17,30,0.080628546408,0.080628546408
17,31,-0.093703963985,0.093703963985
17,32,-0.25615302102,0.25615302102
17,33,-0.098997468185,0.098997468185
17,34,-0.1008729891,0.1008729891
17,35,-0.10074298665,0.10074298665
17,36,-0.11759251547,0.11759251547
17,37,-0.095495864766,0.095495864766
17,38,-0.024868853195,0.024868853195
18,19,-0.027221879792,0.027221879792
18,20,0.14725703252,0.14725703252
18,21,-0.0046580632303,0.0046580632303
18,22,0.26014313591,0.26014313591
18,23,0.063211661286,0.063211661286
18,24,0.033905046187,0.033905046187
18,25,0.10613630584,0.10613630584
18,26,-0.085435459655,0.085435459655
18,27,0.2288384097,0.2288384097
18,28,0.043063561075,0.043063561075
18,29,-0.23019296588,0.23019296588
18,30,-0.032817735785,0.032817735785
18,31,0.026109208713,0.026109208713
18,32,-0.097048918971,0.097048918971
18,33,-0.13817130416,0.13817130416
18,34,-0.13006246832,0.13006246832
18,35,-0.13499099748,0.13499099748
18,36,-0.15158876106,0.15158876106
18,37,-0.13693449871,0.13693449871
18,38,-0.13609710531,0.13609710531
19,20,0.090800459219,0.090800459219
19,21,0.23111022519,0.23111022519
19,22,-0.039280018007,0.039280018007
19,23,0.04925848487,0.04925848487
19,24,0.1778383819,0.1778383819
19,25,0.065205886993,0.065205886993
19,26,0.21523354965,0.21523354965
19,27,-0.17863350933,0.17863350933
19,28,0.19289950286,0.19289950286
19,29,0.0059151797078,0.0059151797078
19,30,0.33495881177,0.33495881177
19,31,-0.050040791059,0.050040791059
19,32,0.024574344873,0.024574344873
19,33,0.073356216036,0.073356216036
19,34,0.070546919687,0.070546919687
19,35,0.072126653863,0.072126653863
19,36,0.049719218576,0.049719218576
19,37,0.066988690891,0.066988690891
19,38,0.096805072184,0.096805072184
20,21,0.013623888315,0.013623888315
20,22,0.12161813711,0.12161813711
