n1,n2,weight,weight_abs,Question Short_x,Question Short_y
4,30,0.077459248813,0.077459248813,polity enf. obs.,const. sex. act.
5,30,-0.19622075501,0.19622075501,apos. punish,const. sex. act.
6,30,0.031129038766,0.031129038766,script. written,const. sex. act.
7,30,0.044220273862,0.044220273862,formal script. int.,const. sex. act.
8,30,-0.026185550322,0.026185550322,monuments,const. sex. act.
9,30,0.014883836598,0.014883836598,mass gather,const. sex. act.
10,30,0.045458750571,0.045458750571,pilgrimages,const. sex. act.
11,30,-0.078521767065,0.078521767065,afterlife belief,const. sex. act.
12,30,0.028644317763,0.028644317763,reincarn. karma,const. sex. act.
13,30,-0.03956338788,0.03956338788,human sac.,const. sex. act.
14,30,0.075510234886,0.075510234886,supreme god,const. sex. act.
15,30,0.12044507524,0.12044507524,sup. monit. prosoc.,const. sex. act.
16,30,0.052004960321,0.052004960321,sup. care sex,const. sex. act.
17,30,0.095310049675,0.095310049675,sup. care oat,const. sex. act.
18,30,-0.00057124011409,0.00057124011409,sup. care rit.,const. sex. act.
19,30,0.21255890673,0.21255890673,sup. care conv.,const. sex. act.
20,30,0.047063616646,0.047063616646,sup. pun. enf. norm,const. sex. act.
21,30,0.19792144586,0.19792144586,sup. pun. afterlife,const. sex. act.
22,30,-0.019617670477,0.019617670477,sup. pun. this life,const. sex. act.
23,30,0.053042371944,0.053042371944,sup. rew. enf. norm,const. sex. act.
24,30,0.14226589938,0.14226589938,sup. rew. afterlife,const. sex. act.
25,30,0.058811821058,0.058811821058,sup. rew. this life,const. sex. act.
26,30,0.17717429795,0.17717429795,messianic,const. sex. act.
27,30,-0.02904415694,0.02904415694,soc. norms presc.,const. sex. act.
28,30,0.12025167678,0.12025167678,conv.-moral dist.,const. sex. act.
29,30,0.0029946686207,0.0029946686207,celibacy req.,const. sex. act.
1,31,-0.15332105478,0.15332105478,vio. conf. in,food taboos
2,31,0.15013777268,0.15013777268,vio. conf. out,food taboos
3,31,0.012574840136,0.012574840136,proselytize,food taboos
4,31,-0.030038300201,0.030038300201,polity enf. obs.,food taboos
5,31,-0.0086483556784,0.0086483556784,apos. punish,food taboos
6,31,0.070227527256,0.070227527256,script. written,food taboos
7,31,0.035753000819,0.035753000819,formal script. int.,food taboos
8,31,-0.10679010757,0.10679010757,monuments,food taboos
9,31,-0.099860777467,0.099860777467,mass gather,food taboos
10,31,-0.045234071483,0.045234071483,pilgrimages,food taboos
11,31,0.00034284559392,0.00034284559392,afterlife belief,food taboos
12,31,0.039339402078,0.039339402078,reincarn. karma,food taboos
13,31,-0.052434856317,0.052434856317,human sac.,food taboos
14,31,-0.12113259659,0.12113259659,supreme god,food taboos
15,31,-0.024902962807,0.024902962807,sup. monit. prosoc.,food taboos
16,31,0.042053514956,0.042053514956,sup. care sex,food taboos
17,31,-0.047656766796,0.047656766796,sup. care oat,food taboos
18,31,0.034860024585,0.034860024585,sup. care rit.,food taboos
19,31,-0.057219114376,0.057219114376,sup. care conv.,food taboos
20,31,0.055842185439,0.055842185439,sup. pun. enf. norm,food taboos
21,31,-0.03798101405,0.03798101405,sup. pun. afterlife,food taboos
22,31,0.013390083519,0.013390083519,sup. pun. this life,food taboos
23,31,0.021504785158,0.021504785158,sup. rew. enf. norm,food taboos
24,31,0.013090953921,0.013090953921,sup. rew. afterlife,food taboos
25,31,-0.058521975452,0.058521975452,sup. rew. this life,food taboos
26,31,-0.054931479358,0.054931479358,messianic,food taboos
27,31,0.092197136733,0.092197136733,soc. norms presc.,food taboos
28,31,-0.076821173515,0.076821173515,conv.-moral dist.,food taboos
29,31,0.060765498094,0.060765498094,celibacy req.,food taboos
30,31,0.0046490822424,0.0046490822424,const. sex. act.,food taboos
1,32,-0.15446018705,0.15446018705,vio. conf. in,body alt.
2,32,0.044258202825,0.044258202825,vio. conf. out,body alt.
3,32,-0.022399597532,0.022399597532,proselytize,body alt.
4,32,-0.14471312983,0.14471312983,polity enf. obs.,body alt.
5,32,0.038909649141,0.038909649141,apos. punish,body alt.
6,32,0.05118492471,0.05118492471,script. written,body alt.
7,32,0.032889690322,0.032889690322,formal script. int.,body alt.
8,32,-0.052121787521,0.052121787521,monuments,body alt.
9,32,-0.054656968661,0.054656968661,mass gather,body alt.
10,32,-0.079223702963,0.079223702963,pilgrimages,body alt.
11,32,-0.11845026786,0.11845026786,afterlife belief,body alt.
12,32,0.062834878573,0.062834878573,reincarn. karma,body alt.
13,32,0.14419324025,0.14419324025,human sac.,body alt.
14,32,-0.21094219217,0.21094219217,supreme god,body alt.
15,32,-0.1698091105,0.1698091105,sup. monit. prosoc.,body alt.
16,32,-0.036234047937,0.036234047937,sup. care sex,body alt.
17,32,-0.21447736152,0.21447736152,sup. care oat,body alt.
18,32,-0.10900106078,0.10900106078,sup. care rit.,body alt.
19,32,0.019728693836,0.019728693836,sup. care conv.,body alt.
20,32,-0.0011623131056,0.0011623131056,sup. pun. enf. norm,body alt.
21,32,-0.09424148513,0.09424148513,sup. pun. afterlife,body alt.
22,32,-0.084214160043,0.084214160043,sup. pun. this life,body alt.
23,32,0.012409649058,0.012409649058,sup. rew. enf. norm,body alt.
24,32,-0.058819465816,0.058819465816,sup. rew. afterlife,body alt.
25,32,-0.21033223871,0.21033223871,sup. rew. this life,body alt.
26,32,-0.020583298362,0.020583298362,messianic,body alt.
27,32,-0.14199190461,0.14199190461,soc. norms presc.,body alt.
28,32,-0.12211360182,0.12211360182,conv.-moral dist.,body alt.
29,32,0.17813832783,0.17813832783,celibacy req.,body alt.
30,32,-0.059755249942,0.059755249942,const. sex. act.,body alt.
31,32,0.12791683664,0.12791683664,food taboos,body alt.
1,33,-0.047613073406,0.047613073406,vio. conf. in,sac. goods
2,33,-0.14894103581,0.14894103581,vio. conf. out,sac. goods
3,33,-0.118976094,0.118976094,proselytize,sac. goods
4,33,-0.080633804405,0.080633804405,polity enf. obs.,sac. goods
5,33,-0.11400680269,0.11400680269,apos. punish,sac. goods
6,33,-0.028946561486,0.028946561486,script. written,sac. goods
7,33,0.030762827015,0.030762827015,formal script. int.,sac. goods
8,33,0.017918237886,0.017918237886,monuments,sac. goods
9,33,0.033955445477,0.033955445477,mass gather,sac. goods
10,33,-0.0086252127569,0.0086252127569,pilgrimages,sac. goods
11,33,-0.13025879342,0.13025879342,afterlife belief,sac. goods
12,33,0.079547975808,0.079547975808,reincarn. karma,sac. goods
13,33,0.14400453531,0.14400453531,human sac.,sac. goods
14,33,-0.063399463815,0.063399463815,supreme god,sac. goods
15,33,-0.070331111068,0.070331111068,sup. monit. prosoc.,sac. goods
16,33,-0.065438207679,0.065438207679,sup. care sex,sac. goods
17,33,-0.08625768049,0.08625768049,sup. care oat,sac. goods
18,33,-0.12527815245,0.12527815245,sup. care rit.,sac. goods
19,33,0.06032979689,0.06032979689,sup. care conv.,sac. goods
20,33,-0.055185332058,0.055185332058,sup. pun. enf. norm,sac. goods
21,33,0.0074676977057,0.0074676977057,sup. pun. afterlife,sac. goods
22,33,-0.097077910086,0.097077910086,sup. pun. this life,sac. goods
23,33,0.0010577775667,0.0010577775667,sup. rew. enf. norm,sac. goods
24,33,-0.0021820607095,0.0021820607095,sup. rew. afterlife,sac. goods
25,33,-0.07781861595,0.07781861595,sup. rew. this life,sac. goods
26,33,0.047143382144,0.047143382144,messianic,sac. goods
27,33,-0.15351639542,0.15351639542,soc. norms presc.,sac. goods
28,33,-0.011375177816,0.011375177816,conv.-moral dist.,sac. goods
29,33,0.14445538129,0.14445538129,celibacy req.,sac. goods
30,33,0.0079348865305,0.0079348865305,const. sex. act.,sac. goods
31,33,-0.010483947171,0.010483947171,food taboos,sac. goods
32,33,0.11820145467,0.11820145467,body alt.,sac. goods
1,34,-0.047690169421,0.047690169421,vio. conf. in,sac. time
2,34,-0.10980281785,0.10980281785,vio. conf. out,sac. time
3,34,-0.11241822517,0.11241822517,proselytize,sac. time
4,34,-0.081232723456,0.081232723456,polity enf. obs.,sac. time
5,34,-0.11643997392,0.11643997392,apos. punish,sac. time
6,34,-0.027436223208,0.027436223208,script. written,sac. time
7,34,0.018447586449,0.018447586449,formal script. int.,sac. time
8,34,0.014535040185,0.014535040185,monuments,sac. time
9,34,0.03988630419,0.03988630419,mass gather,sac. time
10,34,-0.0041309019226,0.0041309019226,pilgrimages,sac. time
11,34,-0.12727221203,0.12727221203,afterlife belief,sac. time
12,34,0.074082982113,0.074082982113,reincarn. karma,sac. time
13,34,0.1350788525,0.1350788525,human sac.,sac. time
14,34,-0.063090203056,0.063090203056,supreme god,sac. time
15,34,-0.068711114933,0.068711114933,sup. monit. prosoc.,sac. time
16,34,-0.066894464927,0.066894464927,sup. care sex,sac. time
17,34,-0.090307583242,0.090307583242,sup. care oat,sac. time
18,34,-0.1231769161,0.1231769161,sup. care rit.,sac. time
19,34,0.057094057706,0.057094057706,sup. care conv.,sac. time
20,34,-0.057459484514,0.057459484514,sup. pun. enf. norm,sac. time
21,34,0.017393978119,0.017393978119,sup. pun. afterlife,sac. time
22,34,-0.10019149147,0.10019149147,sup. pun. this life,sac. time
23,34,0.00025099815336,0.00025099815336,sup. rew. enf. norm,sac. time
24,34,-0.024944175694,0.024944175694,sup. rew. afterlife,sac. time
25,34,-0.076485009043,0.076485009043,sup. rew. this life,sac. time
26,34,0.052028071574,0.052028071574,messianic,sac. time
27,34,-0.15258981392,0.15258981392,soc. norms presc.,sac. time
28,34,-0.016246775295,0.016246775295,conv.-moral dist.,sac. time
29,34,0.14219120368,0.14219120368,celibacy req.,sac. time
30,34,0.01084099954,0.01084099954,const. sex. act.,sac. time
31,34,-0.0044642982867,0.0044642982867,food taboos,sac. time
32,34,0.11862669989,0.11862669989,body alt.,sac. time
33,34,-0.048724863652,0.048724863652,sac. goods,sac. time
1,35,-0.058387797563,0.058387797563,vio. conf. in,ethical precepts
2,35,-0.10650678183,0.10650678183,vio. conf. out,ethical precepts
3,35,-0.11364701264,0.11364701264,proselytize,ethical precepts
4,35,-0.093759094992,0.093759094992,polity enf. obs.,ethical precepts
5,35,-0.10783572255,0.10783572255,apos. punish,ethical precepts
6,35,-0.033637448809,0.033637448809,script. written,ethical precepts
7,35,0.045695602812,0.045695602812,formal script. int.,ethical precepts
8,35,0.0025025258937,0.0025025258937,monuments,ethical precepts
9,35,0.025511715974,0.025511715974,mass gather,ethical precepts
10,35,-0.019679403917,0.019679403917,pilgrimages,ethical precepts
11,35,-0.13599822103,0.13599822103,afterlife belief,ethical precepts
12,35,0.087314264725,0.087314264725,reincarn. karma,ethical precepts
13,35,0.12787221702,0.12787221702,human sac.,ethical precepts
14,35,-0.076969292491,0.076969292491,supreme god,ethical precepts
15,35,-0.078606052748,0.078606052748,sup. monit. prosoc.,ethical precepts
16,35,-0.073042162708,0.073042162708,sup. care sex,ethical precepts
17,35,-0.099440122121,0.099440122121,sup. care oat,ethical precepts
18,35,-0.13275749052,0.13275749052,sup. care rit.,ethical precepts
19,35,0.063817340662,0.063817340662,sup. care conv.,ethical precepts
20,35,-0.062698394029,0.062698394029,sup. pun. enf. norm,ethical precepts
21,35,0.017456310215,0.017456310215,sup. pun. afterlife,ethical precepts
22,35,-0.11102073313,0.11102073313,sup. pun. this life,ethical precepts
23,35,-0.0050960318586,0.0050960318586,sup. rew. enf. norm,ethical precepts
24,35,-0.01282020057,0.01282020057,sup. rew. afterlife,ethical precepts
25,35,-0.086071730778,0.086071730778,sup. rew. this life,ethical precepts
26,35,0.056943973686,0.056943973686,messianic,ethical precepts
27,35,-0.15607701324,0.15607701324,soc. norms presc.,ethical precepts
28,35,-0.022683074009,0.022683074009,conv.-moral dist.,ethical precepts
29,35,0.15257479252,0.15257479252,celibacy req.,ethical precepts
30,35,0.01908788047,0.01908788047,const. sex. act.,ethical precepts
31,35,-0.00078316785276,0.00078316785276,food taboos,ethical precepts
32,35,0.13166778372,0.13166778372,body alt.,ethical precepts
33,35,-0.06149770408,0.06149770408,sac. goods,ethical precepts
34,35,-0.10039473536,0.10039473536,sac. time,ethical precepts
1,36,-0.034197760336,0.034197760336,vio. conf. in,small-scale rit.
2,36,-0.10682726759,0.10682726759,vio. conf. out,small-scale rit.
3,36,-0.12452076646,0.12452076646,proselytize,small-scale rit.
4,36,-0.089354468006,0.089354468006,polity enf. obs.,small-scale rit.
5,36,-0.12235424529,0.12235424529,apos. punish,small-scale rit.
6,36,-0.034346646525,0.034346646525,script. written,small-scale rit.
7,36,0.027824170207,0.027824170207,formal script. int.,small-scale rit.
8,36,0.0064909669353,0.0064909669353,monuments,small-scale rit.
9,36,0.024717298126,0.024717298126,mass gather,small-scale rit.
10,36,-0.0069850971554,0.0069850971554,pilgrimages,small-scale rit.
11,36,-0.13185344531,0.13185344531,afterlife belief,small-scale rit.
12,36,0.088204351408,0.088204351408,reincarn. karma,small-scale rit.
13,36,0.14612603983,0.14612603983,human sac.,small-scale rit.
14,36,-0.077473396419,0.077473396419,supreme god,small-scale rit.
15,36,-0.072860179847,0.072860179847,sup. monit. prosoc.,small-scale rit.
16,36,-0.081978727497,0.081978727497,sup. care sex,small-scale rit.
17,36,-0.094534819034,0.094534819034,sup. care oat,small-scale rit.
18,36,-0.13771766142,0.13771766142,sup. care rit.,small-scale rit.
19,36,0.052840274953,0.052840274953,sup. care conv.,small-scale rit.
20,36,-0.072179299614,0.072179299614,sup. pun. enf. norm,small-scale rit.
21,36,0.0014722519276,0.0014722519276,sup. pun. afterlife,small-scale rit.
22,36,-0.11149274638,0.11149274638,sup. pun. this life,small-scale rit.
23,36,0.0029041678547,0.0029041678547,sup. rew. enf. norm,small-scale rit.
24,36,-0.035866366017,0.035866366017,sup. rew. afterlife,small-scale rit.
25,36,-0.08647496431,0.08647496431,sup. rew. this life,small-scale rit.
26,36,0.037656446913,0.037656446913,messianic,small-scale rit.
27,36,-0.13753367546,0.13753367546,soc. norms presc.,small-scale rit.
28,36,-0.024654117884,0.024654117884,conv.-moral dist.,small-scale rit.
29,36,0.14701132933,0.14701132933,celibacy req.,small-scale rit.
30,36,0.00042331339607,0.00042331339607,const. sex. act.,small-scale rit.
31,36,0.0058620469835,0.0058620469835,food taboos,small-scale rit.
32,36,0.1277879976,0.1277879976,body alt.,small-scale rit.
33,36,-0.038518366871,0.038518366871,sac. goods,small-scale rit.
34,36,-0.09958258345,0.09958258345,sac. time,small-scale rit.
35,36,-0.12318000972,0.12318000972,ethical precepts,small-scale rit.
1,37,-0.057989388569,0.057989388569,vio. conf. in,large-scale rit.
2,37,-0.11536420041,0.11536420041,vio. conf. out,large-scale rit.
3,37,-0.11689682039,0.11689682039,proselytize,large-scale rit.
4,37,-0.080910132751,0.080910132751,polity enf. obs.,large-scale rit.
5,37,-0.1143009962,0.1143009962,apos. punish,large-scale rit.
6,37,-0.027296823996,0.027296823996,script. written,large-scale rit.
7,37,0.013198169886,0.013198169886,formal script. int.,large-scale rit.
8,37,0.016748790879,0.016748790879,monuments,large-scale rit.
9,37,0.035003509437,0.035003509437,mass gather,large-scale rit.
10,37,-0.019899342413,0.019899342413,pilgrimages,large-scale rit.
11,37,-0.12085682554,0.12085682554,afterlife belief,large-scale rit.
12,37,0.07334817908,0.07334817908,reincarn. karma,large-scale rit.
13,37,0.13995152969,0.13995152969,human sac.,large-scale rit.
14,37,-0.069459948221,0.069459948221,supreme god,large-scale rit.
15,37,-0.065284566525,0.065284566525,sup. monit. prosoc.,large-scale rit.
16,37,-0.073788611878,0.073788611878,sup. care sex,large-scale rit.
17,37,-0.086186888043,0.086186888043,sup. care oat,large-scale rit.
18,37,-0.12524577524,0.12524577524,sup. care rit.,large-scale rit.
19,37,0.060597084572,0.060597084572,sup. care conv.,large-scale rit.
20,37,-0.067196232823,0.067196232823,sup. pun. enf. norm,large-scale rit.
21,37,0.0094434496492,0.0094434496492,sup. pun. afterlife,large-scale rit.
22,37,-0.10158686354,0.10158686354,sup. pun. this life,large-scale rit.
23,37,-0.0037188926837,0.0037188926837,sup. rew. enf. norm,large-scale rit.
24,37,-0.029900989137,0.029900989137,sup. rew. afterlife,large-scale rit.
25,37,-0.072532939772,0.072532939772,sup. rew. this life,large-scale rit.
26,37,0.047378268165,0.047378268165,messianic,large-scale rit.
27,37,-0.15596699096,0.15596699096,soc. norms presc.,large-scale rit.
28,37,-0.0097396198464,0.0097396198464,conv.-moral dist.,large-scale rit.
29,37,0.13755057552,0.13755057552,celibacy req.,large-scale rit.
30,37,0.0099444010181,0.0099444010181,const. sex. act.,large-scale rit.
31,37,-0.0082343406371,0.0082343406371,food taboos,large-scale rit.
32,37,0.1256371907,0.1256371907,body alt.,large-scale rit.
33,37,-0.053152558079,0.053152558079,sac. goods,large-scale rit.
34,37,-0.11056682035,0.11056682035,sac. time,large-scale rit.
35,37,-0.11205839308,0.11205839308,ethical precepts,large-scale rit.
36,37,-0.085448872882,0.085448872882,small-scale rit.,large-scale rit.
1,38,-0.080324060574,0.080324060574,vio. conf. in,group markers
2,38,-0.10994679863,0.10994679863,vio. conf. out,group markers
3,38,0.0049449602346,0.0049449602346,proselytize,group markers
4,38,-0.091007627038,0.091007627038,polity enf. obs.,group markers
5,38,0.11948416258,0.11948416258,apos. punish,group markers
6,38,-0.027619929964,0.027619929964,script. written,group markers
7,38,-0.057359163978,0.057359163978,formal script. int.,group markers
8,38,0.011929221944,0.011929221944,monuments,group markers
9,38,0.033412708703,0.033412708703,mass gather,group markers
10,38,0.0049731446724,0.0049731446724,pilgrimages,group markers
11,38,0.080754825321,0.080754825321,afterlife belief,group markers
12,38,0.07524971301,0.07524971301,reincarn. karma,group markers
13,38,-0.082388778437,0.082388778437,human sac.,group markers
14,38,-0.062877234912,0.062877234912,supreme god,group markers
15,38,-0.012731416044,0.012731416044,sup. monit. prosoc.,group markers
16,38,-0.065028717743,0.065028717743,sup. care sex,group markers
17,38,-0.0064000065221,0.0064000065221,sup. care oat,group markers
18,38,-0.12029059323,0.12029059323,sup. care rit.,group markers
19,38,-0.00087675666419,0.00087675666419,sup. care conv.,group markers
20,38,-0.051546838953,0.051546838953,sup. pun. enf. norm,group markers
21,38,0.039682349558,0.039682349558,sup. pun. afterlife,group markers
22,38,-0.092900343595,0.092900343595,sup. pun. this life,group markers
23,38,0.053494324708,0.053494324708,sup. rew. enf. norm,group markers
24,38,-0.018964281399,0.018964281399,sup. rew. afterlife,group markers
25,38,-0.020612570791,0.020612570791,sup. rew. this life,group markers
26,38,0.048611418265,0.048611418265,messianic,group markers
27,38,0.091607921718,0.091607921718,soc. norms presc.,group markers
28,38,-0.011480070425,0.011480070425,conv.-moral dist.,group markers
29,38,-0.14693365489,0.14693365489,celibacy req.,group markers
30,38,0.0087912531467,0.0087912531467,const. sex. act.,group markers
31,38,0.075421289344,0.075421289344,food taboos,group markers
32,38,0.11897819593,0.11897819593,body alt.,group markers
33,38,-0.081111722256,0.081111722256,sac. goods,group markers
34,38,-0.11003107396,0.11003107396,sac. time,group markers
35,38,0.0046527351081,0.0046527351081,ethical precepts,group markers
36,38,-0.089397700492,0.089397700492,small-scale rit.,group markers
37,38,0.11934991006,0.11934991006,large-scale rit.,group markers
