Entry ID,Date,NGA,World Region
535,300,Garo Hills,South Asia
535,300,Cambodian Basin,Southeast Asia
535,300,Central Java,Southeast Asia
535,400,Kachi Plain,South Asia
535,400,Middle Ganga,South Asia
535,400,Deccan,South Asia
535,400,Garo Hills,South Asia
535,400,Kachi Plain,South Asia
535,400,Middle Ganga,South Asia
535,400,Deccan,South Asia
535,400,Garo Hills,South Asia
535,400,Cambodian Basin,Southeast Asia
535,400,Central Java,Southeast Asia
535,500,Kachi Plain,South Asia
535,500,Middle Ganga,South Asia
535,500,Deccan,South Asia
535,500,Garo Hills,South Asia
535,500,Kachi Plain,South Asia
535,500,Middle Ganga,South Asia
535,500,Deccan,South Asia
535,500,Garo Hills,South Asia
535,500,Cambodian Basin,Southeast Asia
535,500,Central Java,Southeast Asia
535,600,Kachi Plain,South Asia
535,600,Middle Ganga,South Asia
535,600,Deccan,South Asia
535,600,Garo Hills,South Asia
535,600,Kachi Plain,South Asia
535,600,Middle Ganga,South Asia
535,600,Deccan,South Asia
535,600,Garo Hills,South Asia
535,600,Cambodian Basin,Southeast Asia
535,600,Central Java,Southeast Asia
535,700,Kachi Plain,South Asia
535,700,Middle Ganga,South Asia
535,700,Deccan,South Asia
535,700,Garo Hills,South Asia
535,700,Kachi Plain,South Asia
535,700,Middle Ganga,South Asia
535,700,Deccan,South Asia
535,700,Garo Hills,South Asia
535,700,Cambodian Basin,Southeast Asia
535,700,Central Java,Southeast Asia
535,800,Kachi Plain,South Asia
535,800,Middle Ganga,South Asia
535,800,Deccan,South Asia
535,800,Garo Hills,South Asia
535,800,Kachi Plain,South Asia
535,800,Middle Ganga,South Asia
535,800,Deccan,South Asia
535,800,Garo Hills,South Asia
535,800,Cambodian Basin,Southeast Asia
535,800,Central Java,Southeast Asia
535,900,Kachi Plain,South Asia
535,900,Middle Ganga,South Asia
535,900,Deccan,South Asia
535,900,Garo Hills,South Asia
535,900,Kachi Plain,South Asia
535,900,Middle Ganga,South Asia
535,900,Deccan,South Asia
535,900,Garo Hills,South Asia
535,900,Cambodian Basin,Southeast Asia
535,900,Central Java,Southeast Asia
535,1000,Kachi Plain,South Asia
535,1000,Middle Ganga,South Asia
535,1000,Deccan,South Asia
535,1000,Garo Hills,South Asia
535,1000,Kachi Plain,South Asia
535,1000,Middle Ganga,South Asia
535,1000,Deccan,South Asia
535,1000,Garo Hills,South Asia
535,1000,Cambodian Basin,Southeast Asia
535,1000,Central Java,Southeast Asia
535,1100,Kachi Plain,South Asia
535,1100,Middle Ganga,South Asia
535,1100,Deccan,South Asia
535,1100,Garo Hills,South Asia
535,1100,Kachi Plain,South Asia
535,1100,Middle Ganga,South Asia
535,1100,Deccan,South Asia
535,1100,Garo Hills,South Asia
535,1100,Cambodian Basin,Southeast Asia
535,1100,Central Java,Southeast Asia
535,1200,Kachi Plain,South Asia
535,1200,Middle Ganga,South Asia
535,1200,Deccan,South Asia
535,1200,Garo Hills,South Asia
535,1200,Kachi Plain,South Asia
535,1200,Middle Ganga,South Asia
535,1200,Deccan,South Asia
535,1200,Garo Hills,South Asia
535,1200,Cambodian Basin,Southeast Asia
535,1200,Central Java,Southeast Asia
530,1800,Cahokia,North America
530,1900,Cahokia,North America
530,2000,Cahokia,North America
528,1700,Niger Inland Delta,Africa
528,1800,Niger Inland Delta,Africa
528,1900,Niger Inland Delta,Africa
529,1700,Cahokia,North America
529,1800,Cahokia,North America
529,1900,Cahokia,North America
531,1600,Lena River Valley,Central Eurasia
531,1700,Lena River Valley,Central Eurasia
531,1800,Lena River Valley,Central Eurasia
531,1900,Lena River Valley,Central Eurasia
532,1600,Lena River Valley,Central Eurasia
532,1700,Lena River Valley,Central Eurasia
532,1800,Lena River Valley,Central Eurasia
532,1900,Lena River Valley,Central Eurasia
533,1200,Lena River Valley,Central Eurasia
533,1300,Lena River Valley,Central Eurasia
533,1400,Lena River Valley,Central Eurasia
533,1500,Lena River Valley,Central Eurasia
533,1600,Lena River Valley,Central Eurasia
533,1700,Lena River Valley,Central Eurasia
533,1800,Lena River Valley,Central Eurasia
533,1900,Lena River Valley,Central Eurasia
533,2000,Lena River Valley,Central Eurasia
537,1500,Cambodian Basin,Southeast Asia
537,1600,Cambodian Basin,Southeast Asia
537,1700,Cambodian Basin,Southeast Asia
537,1800,Cambodian Basin,Southeast Asia
537,1900,Cambodian Basin,Southeast Asia
538,1500,Crete,Europe
538,1600,Crete,Europe
538,1700,Crete,Europe
538,1800,Crete,Europe
538,1900,Crete,Europe
538,2000,Crete,Europe
536,900,Middle Yellow River Valley,East Asia
536,1000,Middle Yellow River Valley,East Asia
536,1100,Middle Yellow River Valley,East Asia
536,1200,Middle Yellow River Valley,East Asia
536,1300,Middle Yellow River Valley,East Asia
536,1400,Middle Yellow River Valley,East Asia
536,1500,Middle Yellow River Valley,East Asia
536,1600,Middle Yellow River Valley,East Asia
536,1700,Middle Yellow River Valley,East Asia
536,1800,Middle Yellow River Valley,East Asia
536,1900,Middle Yellow River Valley,East Asia
536,2000,Middle Yellow River Valley,East Asia
543,1800,Oro PNG,Oceania-Australia
543,1900,Oro PNG,Oceania-Australia
543,2000,Oro PNG,Oceania-Australia
539,1800,Chuuk Islands,Oceania-Australia
539,1900,Chuuk Islands,Oceania-Australia
540,1600,Oro PNG,Oceania-Australia
540,1700,Oro PNG,Oceania-Australia
540,1800,Oro PNG,Oceania-Australia
540,1900,Oro PNG,Oceania-Australia
541,1900,Oro PNG,Oceania-Australia
541,2000,Oro PNG,Oceania-Australia
542,1800,Oro PNG,Oceania-Australia
542,1900,Oro PNG,Oceania-Australia
548,1700,Basin of Mexico,North America
548,1800,Basin of Mexico,North America
548,1900,Basin of Mexico,North America
547,1800,Basin of Mexico,North America
547,1900,Basin of Mexico,North America
547,2000,Basin of Mexico,North America
546,1900,Oro PNG,Oceania-Australia
545,1900,Crete,Europe
544,1900,Oro PNG,Oceania-Australia
544,2000,Oro PNG,Oceania-Australia
553,1700,Crete,Europe
553,1800,Crete,Europe
553,1900,Crete,Europe
552,1000,Crete,Europe
552,1100,Crete,Europe
552,1200,Crete,Europe
552,1300,Crete,Europe
552,1400,Crete,Europe
552,1500,Crete,Europe
552,1600,Crete,Europe
552,1700,Crete,Europe
552,1800,Crete,Europe
552,1900,Crete,Europe
551,1800,Crete,Europe
551,1900,Crete,Europe
550,1800,Upper Egypt,Africa
550,1900,Upper Egypt,Africa
549,1800,Crete,Europe
549,1900,Crete,Europe
557,1800,Kachi Plain,South Asia
557,1900,Kachi Plain,South Asia
557,2000,Kachi Plain,South Asia
559,1800,Middle Ganga,South Asia
559,1900,Middle Ganga,South Asia
558,1500,Middle Ganga,South Asia
558,1600,Middle Ganga,South Asia
558,1700,Middle Ganga,South Asia
558,1800,Middle Ganga,South Asia
558,1900,Middle Ganga,South Asia
558,2000,Middle Ganga,South Asia
556,1000,Ghanaian Coast,Africa
556,1100,Ghanaian Coast,Africa
556,1200,Ghanaian Coast,Africa
556,1300,Ghanaian Coast,Africa
556,1400,Ghanaian Coast,Africa
556,1500,Ghanaian Coast,Africa
556,1600,Ghanaian Coast,Africa
556,1700,Ghanaian Coast,Africa
556,1800,Ghanaian Coast,Africa
556,1900,Ghanaian Coast,Africa
556,2000,Ghanaian Coast,Africa
555,1900,Cambodian Basin,Southeast Asia
554,1700,Crete,Europe
554,1800,Crete,Europe
554,1900,Crete,Europe
554,2000,Crete,Europe
565,1900,Upper Egypt,Africa
569,1800,Crete,Europe
569,1900,Crete,Europe
571,1800,Crete,Europe
572,1800,Oro PNG,Oceania-Australia
572,1900,Oro PNG,Oceania-Australia
574,1900,Crete,Europe
576,1000,Cambodian Basin,Southeast Asia
576,1100,Cambodian Basin,Southeast Asia
576,1200,Cambodian Basin,Southeast Asia
576,1300,Cambodian Basin,Southeast Asia
576,1400,Cambodian Basin,Southeast Asia
576,1500,Cambodian Basin,Southeast Asia
576,1600,Cambodian Basin,Southeast Asia
576,1700,Cambodian Basin,Southeast Asia
576,1800,Cambodian Basin,Southeast Asia
576,1900,Cambodian Basin,Southeast Asia
576,2000,Cambodian Basin,Southeast Asia
577,1800,Upper Egypt,Africa
577,1900,Upper Egypt,Africa
578,1800,Crete,Europe
578,1900,Crete,Europe
580,1700,Middle Ganga,South Asia
580,1700,Deccan,South Asia
580,1800,Middle Ganga,South Asia
580,1800,Deccan,South Asia
580,1900,Middle Ganga,South Asia
580,1900,Deccan,South Asia
580,2000,Middle Ganga,South Asia
580,2000,Deccan,South Asia
581,1900,Crete,Europe
581,2000,Crete,Europe
582,1900,Cambodian Basin,Southeast Asia
586,1900,Cambodian Basin,Southeast Asia
586,2000,Cambodian Basin,Southeast Asia
588,1900,Upper Egypt,Africa
589,1900,North Colombia,South America
590,600,Middle Yellow River Valley,East Asia
590,700,Middle Yellow River Valley,East Asia
591,1900,Cahokia,North America
592,0,Deccan,South Asia
592,1200,Deccan,South Asia
592,1300,Deccan,South Asia
592,1400,Deccan,South Asia
592,1500,Deccan,South Asia
592,1600,Deccan,South Asia
592,1700,Deccan,South Asia
592,1800,Deccan,South Asia
592,1900,Deccan,South Asia
592,2000,Deccan,South Asia
594,1900,Niger Inland Delta,Africa
595,1800,Big Island Hawaii,Oceania-Australia
294,200,Middle Yellow River Valley,East Asia
294,200,Southern China Hills,East Asia
294,300,Middle Yellow River Valley,East Asia
294,300,Southern China Hills,East Asia
294,400,Middle Yellow River Valley,East Asia
294,400,Southern China Hills,East Asia
294,500,Middle Yellow River Valley,East Asia
294,500,Southern China Hills,East Asia
294,600,Middle Yellow River Valley,East Asia
294,600,Southern China Hills,East Asia
684,1600,Niger Inland Delta,Africa
685,1900,Kapuasi Basin,Southeast Asia
634,-300,Middle Yellow River Valley,East Asia
634,-200,Middle Yellow River Valley,East Asia
634,-100,Middle Yellow River Valley,East Asia
686,1900,Kachi Plain,South Asia
682,1900,Upper Egypt,Africa
686,1500,Kachi Plain,South Asia
686,1600,Kachi Plain,South Asia
681,-2300,Southern Mesopotamia,Southwest Asia
681,-2300,Susiana,Southwest Asia
681,-2200,Southern Mesopotamia,Southwest Asia
681,-2200,Susiana,Southwest Asia
681,-2100,Southern Mesopotamia,Southwest Asia
681,-2100,Susiana,Southwest Asia
688,1800,Kachi Plain,South Asia
688,1800,Middle Ganga,South Asia
688,1800,Deccan,South Asia
688,1800,Garo Hills,South Asia
688,1900,Kachi Plain,South Asia
688,1900,Middle Ganga,South Asia
688,1900,Deccan,South Asia
688,1900,Garo Hills,South Asia
688,2000,Kachi Plain,South Asia
688,2000,Middle Ganga,South Asia
688,2000,Deccan,South Asia
688,2000,Garo Hills,South Asia
689,1800,Cuzco,South America
690,1800,Kachi Plain,South Asia
690,1800,Middle Ganga,South Asia
690,1800,Deccan,South Asia
690,1800,Garo Hills,South Asia
690,1900,Kachi Plain,South Asia
690,1900,Middle Ganga,South Asia
690,1900,Deccan,South Asia
690,1900,Garo Hills,South Asia
690,2000,Kachi Plain,South Asia
690,2000,Middle Ganga,South Asia
690,2000,Deccan,South Asia
690,2000,Garo Hills,South Asia
691,1800,Upper Egypt,Africa
694,1800,Cahokia,North America
694,1900,Cahokia,North America
710,1800,Cahokia,North America
639,700,North Colombia,South America
639,800,North Colombia,South America
639,900,North Colombia,South America
711,1900,Oro PNG,Oceania-Australia
629,1200,Middle Ganga,South Asia
629,1300,Middle Ganga,South Asia
629,1400,Middle Ganga,South Asia
629,1500,Middle Ganga,South Asia
629,1600,Middle Ganga,South Asia
629,1700,Middle Ganga,South Asia
629,1800,Middle Ganga,South Asia
629,1900,Middle Ganga,South Asia
629,2000,Middle Ganga,South Asia
712,1800,Kachi Plain,South Asia
712,1900,Kachi Plain,South Asia
713,1900,Niger Inland Delta,Africa
714,500,Crete,Europe
714,600,Crete,Europe
714,700,Crete,Europe
714,800,Crete,Europe
717,1900,Oro PNG,Oceania-Australia
719,1800,Valley of Oaxaca,North America
719,1900,Valley of Oaxaca,North America
719,2000,Valley of Oaxaca,North America
649,700,Crete,Europe
649,800,Crete,Europe
649,900,Crete,Europe
649,1000,Crete,Europe
649,1100,Crete,Europe
649,1200,Crete,Europe
649,1300,Crete,Europe
649,1400,Crete,Europe
649,1500,Crete,Europe
649,1600,Crete,Europe
649,1700,Crete,Europe
649,1800,Crete,Europe
649,1900,Crete,Europe
649,2000,Crete,Europe
721,1900,Upper Egypt,Africa
645,1100,Crete,Europe
645,1200,Crete,Europe
645,1300,Crete,Europe
645,1400,Crete,Europe
645,1500,Crete,Europe
645,1600,Crete,Europe
645,1700,Crete,Europe
645,1800,Crete,Europe
645,1900,Crete,Europe
645,2000,Crete,Europe
722,1800,Cahokia,North America
723,1900,Cuzco,South America
724,1900,Cuzco,South America
726,-700,Middle Ganga,South Asia
726,-600,Middle Ganga,South Asia
726,-500,Middle Ganga,South Asia
726,-400,Middle Ganga,South Asia
726,-300,Middle Ganga,South Asia
726,-200,Middle Ganga,South Asia
726,-100,Middle Ganga,South Asia
726,-0,Middle Ganga,South Asia
726,100,Middle Ganga,South Asia
726,200,Middle Ganga,South Asia
726,300,Middle Ganga,South Asia
726,400,Middle Ganga,South Asia
726,500,Middle Ganga,South Asia
727,1100,Cambodian Basin,Southeast Asia
727,1200,Cambodian Basin,Southeast Asia
727,1300,Cambodian Basin,Southeast Asia
727,1400,Cambodian Basin,Southeast Asia
727,1500,Cambodian Basin,Southeast Asia
727,1600,Cambodian Basin,Southeast Asia
727,1700,Cambodian Basin,Southeast Asia
727,1800,Cambodian Basin,Southeast Asia
727,1900,Cambodian Basin,Southeast Asia
727,2000,Cambodian Basin,Southeast Asia
728,1900,Oro PNG,Oceania-Australia
729,1800,Sogdiana,Central Eurasia
729,1900,Sogdiana,Central Eurasia
732,1800,Big Island Hawaii,Oceania-Australia
733,1800,Niger Inland Delta,Africa
733,1900,Niger Inland Delta,Africa
736,1800,Lowland Andes,South America
736,1900,Lowland Andes,South America
737,1800,Ghanaian Coast,Africa
737,1900,Ghanaian Coast,Africa
738,-3000,Upper Egypt,Africa
738,-2900,Upper Egypt,Africa
738,-2800,Upper Egypt,Africa
738,-2700,Upper Egypt,Africa
738,-2600,Upper Egypt,Africa
738,-2500,Upper Egypt,Africa
738,-2400,Upper Egypt,Africa
738,-2300,Upper Egypt,Africa
738,-2200,Upper Egypt,Africa
738,-2100,Upper Egypt,Africa
738,-2000,Upper Egypt,Africa
738,-1900,Upper Egypt,Africa
738,-1800,Upper Egypt,Africa
738,-1700,Upper Egypt,Africa
738,-1600,Upper Egypt,Africa
738,-1500,Upper Egypt,Africa
738,-1400,Upper Egypt,Africa
738,-1300,Upper Egypt,Africa
738,-1200,Upper Egypt,Africa
738,-1100,Upper Egypt,Africa
738,-1000,Upper Egypt,Africa
738,-900,Upper Egypt,Africa
738,-800,Upper Egypt,Africa
738,-700,Upper Egypt,Africa
738,-600,Upper Egypt,Africa
738,-500,Upper Egypt,Africa
738,-400,Upper Egypt,Africa
738,-300,Upper Egypt,Africa
738,-200,Upper Egypt,Africa
738,-100,Upper Egypt,Africa
738,-0,Upper Egypt,Africa
738,100,Upper Egypt,Africa
738,200,Upper Egypt,Africa
738,300,Upper Egypt,Africa
739,1800,Oro PNG,Oceania-Australia
739,1900,Oro PNG,Oceania-Australia
741,1200,Upper Egypt,Africa
741,1300,Upper Egypt,Africa
741,1400,Upper Egypt,Africa
741,1500,Upper Egypt,Africa
741,1600,Upper Egypt,Africa
741,1700,Upper Egypt,Africa
741,1800,Upper Egypt,Africa
741,1900,Upper Egypt,Africa
741,2000,Upper Egypt,Africa
742,2000,Cambodian Basin,Southeast Asia
744,1800,Galilee,Southwest Asia
744,1900,Galilee,Southwest Asia
748,1900,Susiana,Southwest Asia
745,1800,Oro PNG,Oceania-Australia
749,1800,Kansai,East Asia
749,1900,Kansai,East Asia
749,2000,Kansai,East Asia
750,1800,Oro PNG,Oceania-Australia
751,2000,Cambodian Basin,Southeast Asia
752,1400,Cambodian Basin,Southeast Asia
752,1500,Cambodian Basin,Southeast Asia
752,1600,Cambodian Basin,Southeast Asia
752,1700,Cambodian Basin,Southeast Asia
752,1800,Cambodian Basin,Southeast Asia
752,1900,Cambodian Basin,Southeast Asia
752,2000,Cambodian Basin,Southeast Asia
757,1700,Kapuasi Basin,Southeast Asia
757,1800,Kapuasi Basin,Southeast Asia
759,1800,Cahokia,North America
762,1600,Middle Ganga,South Asia
762,1700,Middle Ganga,South Asia
762,1800,Middle Ganga,South Asia
762,1900,Middle Ganga,South Asia
762,2000,Middle Ganga,South Asia
763,1800,Oro PNG,Oceania-Australia
764,1900,Cuzco,South America
766,1900,Crete,Europe
769,1900,Oro PNG,Oceania-Australia
768,1800,Cuzco,South America
768,1900,Cuzco,South America
770,1900,Cambodian Basin,Southeast Asia
770,2000,Cambodian Basin,Southeast Asia
771,1700,Kansai,East Asia
771,1700,Cahokia,North America
771,1700,Finger Lakes,North America
771,1700,Big Island Hawaii,Oceania-Australia
771,1800,Kansai,East Asia
771,1800,Cahokia,North America
771,1800,Finger Lakes,North America
771,1800,Big Island Hawaii,Oceania-Australia
771,1900,Kansai,East Asia
771,1900,Cahokia,North America
771,1900,Finger Lakes,North America
771,1900,Big Island Hawaii,Oceania-Australia
771,2000,Kansai,East Asia
771,2000,Cahokia,North America
771,2000,Finger Lakes,North America
771,2000,Big Island Hawaii,Oceania-Australia
775,-900,Middle Ganga,South Asia
775,-900,Deccan,South Asia
775,-800,Middle Ganga,South Asia
775,-800,Deccan,South Asia
775,-700,Middle Ganga,South Asia
775,-700,Deccan,South Asia
775,-600,Middle Ganga,South Asia
775,-600,Deccan,South Asia
775,-500,Middle Ganga,South Asia
775,-500,Deccan,South Asia
775,-400,Middle Ganga,South Asia
775,-400,Deccan,South Asia
775,-300,Middle Ganga,South Asia
775,-300,Deccan,South Asia
775,-200,Middle Ganga,South Asia
775,-200,Deccan,South Asia
775,-100,Middle Ganga,South Asia
775,-100,Deccan,South Asia
775,-0,Middle Ganga,South Asia
775,-0,Deccan,South Asia
775,100,Middle Ganga,South Asia
775,100,Deccan,South Asia
775,200,Middle Ganga,South Asia
775,200,Deccan,South Asia
775,300,Middle Ganga,South Asia
775,300,Deccan,South Asia
775,400,Middle Ganga,South Asia
775,400,Deccan,South Asia
775,500,Middle Ganga,South Asia
775,500,Deccan,South Asia
775,600,Middle Ganga,South Asia
775,600,Deccan,South Asia
775,700,Middle Ganga,South Asia
775,700,Deccan,South Asia
775,800,Middle Ganga,South Asia
775,800,Deccan,South Asia
775,900,Middle Ganga,South Asia
775,900,Deccan,South Asia
775,1000,Middle Ganga,South Asia
775,1000,Deccan,South Asia
775,1100,Middle Ganga,South Asia
775,1100,Deccan,South Asia
775,1200,Middle Ganga,South Asia
775,1200,Deccan,South Asia
775,1300,Middle Ganga,South Asia
775,1300,Deccan,South Asia
775,1400,Middle Ganga,South Asia
775,1400,Deccan,South Asia
775,1500,Middle Ganga,South Asia
775,1500,Deccan,South Asia
775,1600,Middle Ganga,South Asia
775,1600,Deccan,South Asia
775,1700,Middle Ganga,South Asia
775,1700,Deccan,South Asia
775,1800,Middle Ganga,South Asia
775,1800,Deccan,South Asia
775,1900,Middle Ganga,South Asia
775,1900,Deccan,South Asia
775,2000,Middle Ganga,South Asia
775,2000,Deccan,South Asia
777,-500,Southern Mesopotamia,Southwest Asia
778,-500,Southern Mesopotamia,Southwest Asia
778,-400,Southern Mesopotamia,Southwest Asia
778,-300,Southern Mesopotamia,Southwest Asia
778,-200,Southern Mesopotamia,Southwest Asia
778,-100,Southern Mesopotamia,Southwest Asia
778,-0,Southern Mesopotamia,Southwest Asia
779,-500,Southern Mesopotamia,Southwest Asia
779,-400,Southern Mesopotamia,Southwest Asia
779,-300,Southern Mesopotamia,Southwest Asia
779,-200,Southern Mesopotamia,Southwest Asia
779,-100,Southern Mesopotamia,Southwest Asia
779,-0,Southern Mesopotamia,Southwest Asia
781,300,Southern Mesopotamia,Southwest Asia
781,400,Southern Mesopotamia,Southwest Asia
781,500,Southern Mesopotamia,Southwest Asia
782,1200,Southern Mesopotamia,Southwest Asia
782,1300,Southern Mesopotamia,Southwest Asia
783,-3100,North Colombia,South America
783,-3000,North Colombia,South America
783,-2900,North Colombia,South America
783,-2800,North Colombia,South America
783,-2700,North Colombia,South America
783,-2600,North Colombia,South America
784,-2600,North Colombia,South America
784,-2500,North Colombia,South America
784,-2400,North Colombia,South America
784,-2300,North Colombia,South America
784,-2200,North Colombia,South America
784,-2100,North Colombia,South America
785,-2100,North Colombia,South America
785,-2000,North Colombia,South America
786,-2000,North Colombia,South America
786,-1900,North Colombia,South America
786,-1800,North Colombia,South America
786,-1700,North Colombia,South America
786,-1600,North Colombia,South America
788,-1500,Galilee,Southwest Asia
788,-1400,Galilee,Southwest Asia
788,-1300,Galilee,Southwest Asia
788,-1200,Galilee,Southwest Asia
787,-1600,North Colombia,South America
787,-1500,North Colombia,South America
790,-1500,North Colombia,South America
790,-1400,North Colombia,South America
790,-1300,North Colombia,South America
790,-1200,North Colombia,South America
790,-1100,North Colombia,South America
790,-1000,North Colombia,South America
791,-1000,North Colombia,South America
791,-900,North Colombia,South America
791,-800,North Colombia,South America
791,-700,North Colombia,South America
791,-600,North Colombia,South America
792,-600,North Colombia,South America
792,-500,North Colombia,South America
792,-400,North Colombia,South America
792,-300,North Colombia,South America
793,-300,North Colombia,South America
793,-200,North Colombia,South America
793,-100,North Colombia,South America
793,-0,North Colombia,South America
755,1800,Sogdiana,Central Eurasia
755,1900,Sogdiana,Central Eurasia
755,2000,Sogdiana,Central Eurasia
799,-0,North Colombia,South America
799,100,North Colombia,South America
799,200,North Colombia,South America
799,300,North Colombia,South America
562,1000,Crete,Europe
562,1100,Crete,Europe
562,1200,Crete,Europe
562,1300,Crete,Europe
562,1400,Crete,Europe
563,1800,Crete,Europe
563,1900,Crete,Europe
563,2000,Crete,Europe
564,1900,Garo Hills,South Asia
564,2000,Garo Hills,South Asia
597,-400,Middle Yellow River Valley,East Asia
597,-300,Middle Yellow River Valley,East Asia
597,-200,Middle Yellow River Valley,East Asia
597,-100,Middle Yellow River Valley,East Asia
597,-0,Middle Yellow River Valley,East Asia
597,100,Middle Yellow River Valley,East Asia
597,200,Middle Yellow River Valley,East Asia
597,-600,Middle Yellow River Valley,East Asia
597,-500,Middle Yellow River Valley,East Asia
598,1800,Upper Egypt,Africa
598,1900,Upper Egypt,Africa
599,1900,Crete,Europe
600,1900,Finger Lakes,North America
602,1900,Crete,Europe
604,1800,Latium,Europe
604,1900,Latium,Europe
607,-400,Middle Yellow River Valley,East Asia
607,-300,Middle Yellow River Valley,East Asia
607,-200,Middle Yellow River Valley,East Asia
605,1900,Crete,Europe
608,1900,Southern Mesopotamia,Southwest Asia
609,1900,Ghanaian Coast,Africa
610,1900,Upper Egypt,Africa
611,1900,Crete,Europe
612,1800,Basin of Mexico,North America
612,1900,Basin of Mexico,North America
613,1800,Oro PNG,Oceania-Australia
614,1900,Deccan,South Asia
616,1900,Crete,Europe
618,1800,Niger Inland Delta,Africa
618,1600,Niger Inland Delta,Africa
618,1700,Niger Inland Delta,Africa
619,1800,Lena River Valley,Central Eurasia
619,1900,Lena River Valley,Central Eurasia
620,1900,Basin of Mexico,North America
621,1900,Iceland,Europe
622,1800,Niger Inland Delta,Africa
622,1900,Niger Inland Delta,Africa
625,1800,Niger Inland Delta,Africa
625,1900,Niger Inland Delta,Africa
626,1900,Big Island Hawaii,Oceania-Australia
627,1900,Oro PNG,Oceania-Australia
630,1800,Basin of Mexico,North America
630,1900,Basin of Mexico,North America
631,1800,Niger Inland Delta,Africa
631,1900,Niger Inland Delta,Africa
632,-600,Konya Plain,Southwest Asia
632,-500,Konya Plain,Southwest Asia
632,-400,Konya Plain,Southwest Asia
633,1200,Deccan,South Asia
633,1300,Deccan,South Asia
633,1400,Deccan,South Asia
633,1500,Deccan,South Asia
633,1600,Deccan,South Asia
633,1700,Deccan,South Asia
633,1800,Deccan,South Asia
633,1900,Deccan,South Asia
633,2000,Deccan,South Asia
635,1800,Cambodian Basin,Southeast Asia
635,1900,Cambodian Basin,Southeast Asia
637,1900,Cuzco,South America
637,1800,Cuzco,South America
638,1800,Cahokia,North America
638,1900,Cahokia,North America
646,1800,Cahokia,North America
646,1900,Cahokia,North America
646,2000,Cahokia,North America
647,1800,Cahokia,North America
647,1900,Cahokia,North America
648,1800,Niger Inland Delta,Africa
648,1900,Niger Inland Delta,Africa
650,1900,Oro PNG,Oceania-Australia
636,1500,Crete,Europe
636,1600,Crete,Europe
636,1700,Crete,Europe
636,1800,Crete,Europe
636,1900,Crete,Europe
636,2000,Crete,Europe
651,1900,Crete,Europe
624,1500,Kachi Plain,South Asia
624,1600,Kachi Plain,South Asia
652,1900,Basin of Mexico,North America
654,1100,Latium,Europe
654,1100,Paris Basin,Europe
654,1100,Crete,Europe
654,1200,Latium,Europe
654,1200,Paris Basin,Europe
654,1200,Crete,Europe
655,1900,Valley of Oaxaca,North America
657,1900,Chuuk Islands,Oceania-Australia
658,1900,Paris Basin,Europe
660,1900,Upper Egypt,Africa
661,1100,Paris Basin,Europe
662,1900,North Colombia,South America
666,1900,Oro PNG,Oceania-Australia
667,1800,Susiana,Southwest Asia
669,1900,Oro PNG,Oceania-Australia
671,1800,Iceland,Europe
673,1800,Cahokia,North America
674,1900,Cuzco,South America
675,1800,Lena River Valley,Central Eurasia
675,1900,Lena River Valley,Central Eurasia
676,1100,Latium,Europe
676,1100,Paris Basin,Europe
676,1200,Latium,Europe
676,1200,Paris Basin,Europe
676,1300,Latium,Europe
676,1300,Paris Basin,Europe
676,1400,Latium,Europe
676,1400,Paris Basin,Europe
676,1500,Latium,Europe
676,1500,Paris Basin,Europe
677,1800,Crete,Europe
677,1900,Crete,Europe
679,1900,Crete,Europe
680,1800,Kachi Plain,South Asia
680,1900,Kachi Plain,South Asia
680,2000,Kachi Plain,South Asia
802,1900,Cambodian Basin,Southeast Asia
802,2000,Cambodian Basin,Southeast Asia
807,-500,Niger Inland Delta,Africa
807,-400,Niger Inland Delta,Africa
807,-300,Niger Inland Delta,Africa
807,-200,Niger Inland Delta,Africa
807,-100,Niger Inland Delta,Africa
807,-0,Niger Inland Delta,Africa
808,-0,Niger Inland Delta,Africa
808,100,Niger Inland Delta,Africa
808,200,Niger Inland Delta,Africa
808,300,Niger Inland Delta,Africa
809,-0,Niger Inland Delta,Africa
809,100,Niger Inland Delta,Africa
809,200,Niger Inland Delta,Africa
809,300,Niger Inland Delta,Africa
810,-0,Niger Inland Delta,Africa
810,100,Niger Inland Delta,Africa
810,200,Niger Inland Delta,Africa
810,300,Niger Inland Delta,Africa
812,2000,Lena River Valley,Central Eurasia
811,300,Niger Inland Delta,Africa
811,400,Niger Inland Delta,Africa
811,500,Niger Inland Delta,Africa
814,300,Niger Inland Delta,Africa
814,400,Niger Inland Delta,Africa
814,500,Niger Inland Delta,Africa
815,300,Niger Inland Delta,Africa
815,400,Niger Inland Delta,Africa
815,500,Niger Inland Delta,Africa
816,-500,Niger Inland Delta,Africa
816,-400,Niger Inland Delta,Africa
816,-300,Niger Inland Delta,Africa
816,-200,Niger Inland Delta,Africa
816,-100,Niger Inland Delta,Africa
816,-0,Niger Inland Delta,Africa
816,100,Niger Inland Delta,Africa
816,200,Niger Inland Delta,Africa
816,300,Niger Inland Delta,Africa
817,300,Niger Inland Delta,Africa
817,400,Niger Inland Delta,Africa
817,500,Niger Inland Delta,Africa
817,600,Niger Inland Delta,Africa
824,1200,Upper Egypt,Africa
824,1300,Upper Egypt,Africa
765,1800,Finger Lakes,North America
828,1200,Latium,Europe
828,1300,Latium,Europe
833,1800,Oro PNG,Oceania-Australia
834,1900,Paris Basin,Europe
834,2000,Paris Basin,Europe
