Entry ID,Q4658,Q4659,Q4668,Q4681,Q4685,Q4730,Q4740,Q4745,Q4758,Q4762,Q4780,Q4792,Q4809,Q4828,Q4955,Q4964,Q4969,Q4978,Q4979,Q4991,Q4995,Q5002,Q5021,Q5024,Q5032,Q5046,Q5077,Q5078,Q5121,Q5122,Q5129,Q5130,Q5143,Q5148,Q5150,Q5152,Q5154,Q5161,weight,NGA,Date
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.3333333333333333,North Colombia,1200
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.5,North Colombia,1300
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.3333333333333333,North Colombia,1400
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.5,North Colombia,1500
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.5,North Colombia,1600
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.3333333333333333,North Colombia,1700
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.16666666666666666,North Colombia,1800
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.3333333333333333,North Colombia,500
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.16666666666666666,North Colombia,1900
1134,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0.2,North Colombia,2000
1140,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1.0,Southern China Hills,200
1140,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1.0,Southern China Hills,300
1140,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,0.5,Southern China Hills,400
1140,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,0.5,Southern China Hills,500
1154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.3333333333333333,Middle Yellow River Valley,1500
1154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.25,Middle Yellow River Valley,1600
1154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.25,Middle Yellow River Valley,1700
1154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.3333333333333333,Middle Yellow River Valley,1800
1154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.14285714285714285,Middle Yellow River Valley,1900
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.5,North Colombia,400
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.3333333333333333,North Colombia,500
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.25,North Colombia,600
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.25,North Colombia,700
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.25,North Colombia,800
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.25,North Colombia,900
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.3333333333333333,North Colombia,1000
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.3333333333333333,North Colombia,1100
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.3333333333333333,North Colombia,1200
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.5,North Colombia,1300
1162,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,1,1,1,-1,0.3333333333333333,North Colombia,1400
1172,-1,-1,1,-1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0.3333333333333333,North Colombia,500
1172,-1,-1,1,-1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0.25,North Colombia,600
1172,-1,-1,1,-1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0.25,North Colombia,700
1180,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.1111111111111111,Crete,1600
1180,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.1,Crete,1700
1180,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.08333333333333333,Crete,1800
1180,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.06666666666666667,Crete,1900
1180,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.07142857142857142,Crete,2000
1192,1,1,1,-1,1,1,0,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.06666666666666667,Crete,1900
1192,1,1,1,-1,1,1,0,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0.07142857142857142,Crete,2000
1218,0,0,1,-1,0,1,1,1,-1,-1,1,-1,-1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.3333333333333333,Middle Yellow River Valley,1800
1218,0,0,1,-1,0,1,1,1,-1,-1,1,-1,-1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.14285714285714285,Middle Yellow River Valley,1900
1218,0,0,1,-1,0,1,1,1,-1,-1,1,-1,-1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.2,Middle Yellow River Valley,2000
1229,-1,-1,1,-1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.14285714285714285,Middle Yellow River Valley,1900
1229,-1,-1,1,-1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.2,Southern China Hills,1900
1229,-1,-1,1,-1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.2,Middle Yellow River Valley,2000
1229,-1,-1,1,-1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.3333333333333333,Southern China Hills,2000
1241,1,-1,1,-1,1,1,-1,1,0,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0.16666666666666666,North Colombia,1800
1247,0,-1,1,-1,-1,1,0,-1,-1,0,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,0.125,Niger Inland Delta,1800
1248,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1.0,Konya Plain,-1900
1248,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1.0,Konya Plain,-1800
1248,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1.0,Konya Plain,-1700
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,1.0,Galilee,-1000
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,1.0,Galilee,-900
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,0.5,Galilee,-800
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,0.5,Galilee,-700
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,0.5,Galilee,-600
1258,1,1,-1,0,1,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,-1,1,1,1,0.25,Galilee,-500
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-2000
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1900
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1800
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1700
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1600
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1500
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1400
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1300
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1200
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1100
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-1000
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-900
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-800
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-700
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-600
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-500
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-400
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-300
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-200
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,-100
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,0
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,100
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,200
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,300
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,400
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,500
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,600
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,700
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,800
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,900
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1000
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1100
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1200
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1300
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1400
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1.0,Valley of Oaxaca,1500
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.5,Valley of Oaxaca,1600
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.5,Valley of Oaxaca,1700
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.25,Valley of Oaxaca,1800
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.16666666666666666,Valley of Oaxaca,1900
1293,1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0.16666666666666666,Valley of Oaxaca,2000
1295,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,1,-1,0.09090909090909091,Upper Egypt,300
1295,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,1,-1,0.1111111111111111,Upper Egypt,400
1295,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,1,-1,0.14285714285714285,Upper Egypt,500
1295,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,1,-1,0.3333333333333333,Upper Egypt,600
1300,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,0.16666666666666666,Valley of Oaxaca,1900
1300,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,0.2,Basin of Mexico,1900
1300,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,0.16666666666666666,Valley of Oaxaca,2000
1300,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,0.2,Basin of Mexico,2000
1304,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0.0625,Cahokia,1800
1304,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0.041666666666666664,Cahokia,1900
1304,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0.045454545454545456,Cahokia,2000
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.0625,Cahokia,1800
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.05263157894736842,Finger Lakes,1800
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.041666666666666664,Cahokia,1900
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.041666666666666664,Finger Lakes,1900
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.045454545454545456,Cahokia,2000
1307,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,0.045454545454545456,Finger Lakes,2000
1311,1,-1,1,-1,1,1,0,-1,-1,0,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.05263157894736842,Finger Lakes,1800
1311,1,-1,1,-1,1,1,0,-1,-1,0,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.041666666666666664,Finger Lakes,1900
1311,1,-1,1,-1,1,1,0,-1,-1,0,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.045454545454545456,Finger Lakes,2000
1321,-1,0,1,-1,-1,1,0,1,-1,0,1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.125,Niger Inland Delta,1800
1321,-1,0,1,-1,-1,1,0,1,-1,0,1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.09090909090909091,Niger Inland Delta,1900
1321,-1,0,1,-1,-1,1,0,1,-1,0,1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.1,Niger Inland Delta,2000
1333,-1,-1,1,-1,-1,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,0.125,Latium,100
1333,-1,-1,1,-1,-1,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,0.2,Paris Basin,100
1333,-1,-1,1,-1,-1,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,0.125,Upper Egypt,100
